本地,#genre#
咪咕,http://112.45.192.49:9999/udp/239.11.0.234:5140
CD1HD,http://112.45.192.49:9999/udp/239.10.0.11:5140
CD2HD,http://112.45.192.49:9999/udp/239.10.0.12:5140
CD3HD,http://112.45.192.49:9999/udp/239.10.0.13:5140
CD4HD,http://112.45.192.49:9999/udp/239.10.0.14:5140
CD5HD,http://112.45.192.49:9999/udp/239.10.0.15:5140
CD6HD,http://112.45.192.49:9999/udp/239.10.0.16:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.17:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.18:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.19:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.20:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.21:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.22:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.23:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.24:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.25:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.26:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.27:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.28:5140
甘孜新闻[720*576],http://112.45.192.49:9999/udp/239.10.0.32:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.40:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.41:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.42:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.43:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.44:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.45:5140
泸州新闻[785*576],http://112.45.192.49:9999/udp/239.10.0.46:5140
泸州科教[785*576],http://112.45.192.49:9999/udp/239.10.0.48:5140
阿坝汉语,http://112.45.192.49:9999/udp/239.10.0.50:5140
阿坝藏语,http://112.45.192.49:9999/udp/239.10.0.51:5140
巴中综合,http://112.45.192.49:9999/udp/239.10.0.52:5140
巴中文旅,http://112.45.192.49:9999/udp/239.10.0.53:5140
德阳1,http://112.45.192.49:9999/udp/239.10.0.56:5140
德阳2,http://112.45.192.49:9999/udp/239.10.0.57:5140
广安新闻,http://112.45.192.49:9999/udp/239.10.0.58:5140
广安公共,http://112.45.192.49:9999/udp/239.10.0.59:5140
广元综合,http://112.45.192.49:9999/udp/239.10.0.60:5140
广元文化,http://112.45.192.49:9999/udp/239.10.0.61:5140
乐山新闻,http://112.45.192.49:9999/udp/239.10.0.62:5140
乐山文旅,http://112.45.192.49:9999/udp/239.10.0.63:5140
凉山TV1,http://112.45.192.49:9999/udp/239.10.0.64:5140
凉山TV3,http://112.45.192.49:9999/udp/239.10.0.65:5140
眉山综合,http://112.45.192.49:9999/udp/239.10.0.66:5140
眉山公共,http://112.45.192.49:9999/udp/239.10.0.67:5140
南充综合,http://112.45.192.49:9999/udp/239.10.0.68:5140
南充科教,http://112.45.192.49:9999/udp/239.10.0.70:5140
内江综合,http://112.45.192.49:9999/udp/239.10.0.71:5140
内江科教,http://112.45.192.49:9999/udp/239.10.0.73:5140
攀枝花新闻[768*576],http://112.45.192.49:9999/udp/239.10.0.74:5140
攀枝花文旅[768*576],http://112.45.192.49:9999/udp/239.10.0.75:5140
遂宁综合,http://112.45.192.49:9999/udp/239.10.0.76:5140
遂宁文旅,http://112.45.192.49:9999/udp/239.10.0.77:5140
雅安新闻[768*576],http://112.45.192.49:9999/udp/239.10.0.78:5140
雅安公共[768*576],http://112.45.192.49:9999/udp/239.10.0.79:5140
宜宾新闻,http://112.45.192.49:9999/udp/239.10.0.80:5140
宜宾公共,http://112.45.192.49:9999/udp/239.10.0.81:5140
资阳新闻,http://112.45.192.49:9999/udp/239.10.0.82:5140
自贡综合,http://112.45.192.49:9999/udp/239.10.0.83:5140
自贡文化,http://112.45.192.49:9999/udp/239.10.0.84:5140
绵阳新闻,http://112.45.192.49:9999/udp/239.10.0.96:5140
绵阳科技,http://112.45.192.49:9999/udp/239.10.0.98:5140
动漫秀场HD,http://112.45.192.49:9999/udp/239.10.0.101:5140
生活时尚HD,http://112.45.192.49:9999/udp/239.10.0.102:5140
游戏风云HD,http://112.45.192.49:9999/udp/239.10.0.103:5140
全纪实HD,http://112.45.192.49:9999/udp/239.10.0.105:5140
都市剧场HD,http://112.45.192.49:9999/udp/239.10.0.106:5140
足球频道HD[785*576],http://112.45.192.49:9999/udp/239.10.0.107:5140
IPTV热播剧场[720*576],http://112.45.192.49:9999/udp/239.10.0.121:5140
IPTV经典电影[720*576],http://112.45.192.49:9999/udp/239.10.0.122:5140
IPTV谍战剧场[768*576],http://112.45.192.49:9999/udp/239.10.0.123:5140
IPTV城市剧场[768*576],http://112.45.192.49:9999/udp/239.10.0.124:5140
IPTV军旅剧场[768*576],http://112.45.192.49:9999/udp/239.10.0.125:5140
IPTV古装剧场[768*576],http://112.45.192.49:9999/udp/239.10.0.126:5140
IPTV家庭影院[768*576],http://112.45.192.49:9999/udp/239.10.0.127:5140
快乐垂钓,http://112.45.192.49:9999/udp/239.10.0.128:5140
欢笑剧场,http://112.45.192.49:9999/udp/239.10.0.129:5140
天府TV经典再现,http://112.45.192.49:9999/udp/239.10.0.130:5140
天府TV军旅谍战,http://112.45.192.49:9999/udp/239.10.0.131:5140
IPTV喜剧影院[768*576],http://112.45.192.49:9999/udp/239.10.0.132:5140
IPTV武侠剧场[768*576],http://112.45.192.49:9999/udp/239.10.0.133:5140
BesTV太极养生[768*576],http://112.45.192.49:9999/udp/239.10.0.135:5140
天府教育综合,http://112.45.192.49:9999/udp/239.10.0.136:5140
天府辣妈学院,http://112.45.192.49:9999/udp/239.10.0.137:5140
天府风尚美食,http://112.45.192.49:9999/udp/239.10.0.138:5140
天府健康生活,http://112.45.192.49:9999/udp/239.10.0.139:5140
天府魔力荟萃,http://112.45.192.49:9999/udp/239.10.0.140:5140
天府时尚天地,http://112.45.192.49:9999/udp/239.10.0.141:5140
天府星动娱乐,http://112.45.192.49:9999/udp/239.10.0.142:5140
中国交通,http://112.45.192.49:9999/udp/239.10.0.143:5140
天府时尚生活,http://112.45.192.49:9999/udp/239.10.0.144:5140
天府魔力,http://112.45.192.49:9999/udp/239.10.0.145:5140
CCTV2,http://112.45.192.49:9999/udp/239.10.0.146:5140
CCTV3,http://112.45.192.49:9999/udp/239.10.0.147:5140
CCTV4,http://112.45.192.49:9999/udp/239.10.0.148:5140
CCTV6,http://112.45.192.49:9999/udp/239.10.0.149:5140
IPTV戏曲[768*576],http://112.45.192.49:9999/udp/239.10.0.150:5140
CCTV1,http://112.45.192.49:9999/udp/239.10.0.151:5140
CCTV5,http://112.45.192.49:9999/udp/239.10.0.152:5140
IPTV光影[768*576],http://112.45.192.49:9999/udp/239.10.0.153:5140
CCTV5+,http://112.45.192.49:9999/udp/239.10.0.154:5140
CCTV13,http://112.45.192.49:9999/udp/239.10.0.155:5140
IPTV星影[768*576],http://112.45.192.49:9999/udp/239.10.0.156:5140
天府积木宝贝,http://112.45.192.49:9999/udp/239.10.0.157:5140
天府启蒙乐园,http://112.45.192.49:9999/udp/239.10.0.158:5140
新动漫[768*576],http://112.45.192.49:9999/udp/239.10.0.159:5140
吉林卫视,http://112.45.192.49:9999/udp/239.10.0.160:5140
康巴卫视,http://112.45.192.49:9999/udp/239.10.0.161:5140
康巴卫视,http://112.45.192.49:9999/udp/239.10.0.162:5140
动画[768*576],http://112.45.192.49:9999/udp/239.10.0.163:5140
IPTV高网[768*576],http://112.45.192.49:9999/udp/239.10.0.164:5140
天府人文,http://112.45.192.49:9999/udp/239.10.0.166:5140
天府电竞世界,http://112.45.192.49:9999/udp/239.10.0.167:5140
家庭理财[768*576],http://112.45.192.49:9999/udp/239.10.0.168:5140
CD1,http://112.45.192.49:9999/udp/239.10.0.173:5140
CD2,http://112.45.192.49:9999/udp/239.10.0.174:5140
中国天气[768*576],http://112.45.192.49:9999/udp/239.10.0.177:5140
东方财经浦东HD,http://112.45.192.49:9999/udp/239.10.0.178:5140
金色学堂HD,http://112.45.192.49:9999/udp/239.10.0.179:5140
法治天地,http://112.45.192.49:9999/udp/239.10.0.180:5140
财富天下[785*576],http://112.45.192.49:9999/udp/239.10.0.182:5140
魅力足球[785*576],http://112.45.192.49:9999/udp/239.10.0.185:5140
IPTV国学[768*576],http://112.45.192.49:9999/udp/239.10.0.186:5140
天府影院,http://112.45.192.49:9999/udp/239.10.0.188:5140
天府综合,http://112.45.192.49:9999/udp/239.10.0.189:5140
IPTV地理[768*576],http://112.45.192.49:9999/udp/239.10.0.190:5140
HD看电影,http://112.45.192.49:9999/udp/239.10.0.191:5140
纪实人文,http://112.45.192.49:9999/udp/239.10.0.192:5140
金鹰纪实,http://112.45.192.49:9999/udp/239.10.0.193:5140
天府财经,http://112.45.192.49:9999/udp/239.10.0.194:5140
天府乐趣综合,http://112.45.192.49:9999/udp/239.10.0.195:5140
央广购物[768*576],http://112.45.192.49:9999/udp/239.10.0.200:5140
红色经典,http://112.45.192.49:9999/udp/239.10.0.201:5140
情感热播,http://112.45.192.49:9999/udp/239.10.0.202:5140
风云剧场,http://112.45.192.49:9999/udp/239.10.0.203:5140
我看剧场,http://112.45.192.49:9999/udp/239.10.0.204:5140
峥嵘岁月,http://112.45.192.49:9999/udp/239.10.0.205:5140
青春在线,http://112.45.192.49:9999/udp/239.10.0.206:5140
历史再现,http://112.45.192.49:9999/udp/239.10.0.207:5140
宏伟巨献,http://112.45.192.49:9999/udp/239.10.0.208:5140
阳光日记,http://112.45.192.49:9999/udp/239.10.0.209:5140
童童乐园,http://112.45.192.49:9999/udp/239.10.0.210:5140
儿歌天地,http://112.45.192.49:9999/udp/239.10.0.211:5140
国学课堂,http://112.45.192.49:9999/udp/239.10.0.212:5140
嘻哈动漫,http://112.45.192.49:9999/udp/239.10.0.213:5140
酷乐卡通,http://112.45.192.49:9999/udp/239.10.0.214:5140
快乐假期,http://112.45.192.49:9999/udp/239.10.0.215:5140
奇趣动漫,http://112.45.192.49:9999/udp/239.10.0.216:5140
欢乐启蒙,http://112.45.192.49:9999/udp/239.10.0.217:5140
玩具乐园,http://112.45.192.49:9999/udp/239.10.0.218:5140
趣乐探险,http://112.45.192.49:9999/udp/239.10.0.219:5140
求索记录,http://112.45.192.49:9999/udp/239.10.0.221:5140
CCTV高尔夫网球,http://112.45.192.49:9999/udp/239.10.0.224:5140
重庆时尚购物[1024*576],http://112.45.192.49:9999/udp/239.10.0.225:5140
家有购物[768*576],http://112.45.192.49:9999/udp/239.10.0.226:5140
优购物[768*576],http://112.45.192.49:9999/udp/239.10.0.227:5140
聚鲨环球精选[768*576],http://112.45.192.49:9999/udp/239.10.0.228:5140
家家购物[768*576],http://112.45.192.49:9999/udp/239.10.0.229:5140
风尚购物[768*576],http://112.45.192.49:9999/udp/239.10.0.230:5140
好享购物[768*576],http://112.45.192.49:9999/udp/239.10.0.231:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.232:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.233:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.234:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.235:5140
咪咕视频,http://112.45.192.49:9999/udp/239.10.0.236:5140
快乐垂钓4K,http://112.45.192.49:9999/udp/239.10.0.243:5140
快乐垂钓4K,http://112.45.192.49:9999/udp/239.10.0.244:5140
快乐垂钓[785*576],http://112.45.192.49:9999/udp/239.10.0.245:5140
4K,http://112.45.192.49:9999/udp/239.10.0.183:5140
4K,http://112.45.192.49:9999/udp/239.10.0.187:5140
4K,http://112.45.192.49:9999/udp/239.10.0.184:5140
咪咕,http://112.45.192.49:9999/udp/239.10.0.238:5140
咪咕,http://112.45.192.49:9999/udp/239.10.0.237:5140
咪咕,http://112.45.192.49:9999/udp/239.10.0.239:5140
4K,http://112.45.192.49:9999/udp/239.10.0.240:5140
4K,http://112.45.192.49:9999/udp/239.11.0.67:5140
CGTN,http://112.45.192.49:9999/udp/239.11.0.81:5140
CGTN,http://112.45.192.49:9999/udp/239.11.0.80:5140
CGTN,http://112.45.192.49:9999/udp/239.11.0.79:5140
CGTN,http://112.45.192.49:9999/udp/239.11.0.82:5140
83号[785*576],http://112.45.192.49:9999/udp/239.11.0.83:5140
84号[785*576],http://112.45.192.49:9999/udp/239.11.0.84:5140
精彩,http://112.45.192.49:9999/udp/239.11.0.85:5140



